,lng,lat,type
783,108.90738700000001,34.245505,3.0
784,108.905946,34.236059000000004,2.0
785,108.90703300000001,34.237390999999995,2.0
786,108.89905300000001,34.231895,2.0
787,108.899026,34.23764,2.0
788,108.899825,34.224959000000005,2.0
789,108.898366,34.225455,3.0
790,108.91086999999999,34.243388,2.0
791,108.90806699999999,34.244664,3.0
792,108.90789,34.231765,3.0
793,108.902133,34.222867,2.0
794,108.901688,34.222852,2.0
795,108.89638400000001,34.244533000000004,2.0
796,108.909677,34.246803,3.0
797,108.912421,34.245605,2.0
798,108.897123,34.231445,3.0
799,108.897325,34.231246999999996,2.0
800,108.883801,34.237346,2.0
801,108.89363300000001,34.231493,3.0
802,108.89176299999998,34.228491999999996,3.0
803,108.882021,34.203117,2.0
804,108.87812199999999,34.227763,2.0
805,108.878234,34.227703000000005,2.0
806,108.893042,34.216178,2.0
807,108.89281799999999,34.216260999999996,2.0
808,108.89018200000001,34.215436,2.0
809,108.890151,34.215526000000004,2.0
810,108.888269,34.230412,3.0
811,108.886724,34.228559000000004,2.0
812,108.88211499999998,34.228626,3.0
813,108.886293,34.234221999999995,3.0
814,108.891278,34.23417,2.0
815,108.882365,34.231511,3.0
816,108.883804,34.237401,2.0
817,108.883777,34.229335,2.0
818,108.88375900000001,34.228014,2.0
819,108.88379499999999,34.233215,2.0
820,108.882365,34.231511,2.0
821,108.886278,34.238574,2.0
822,108.88826499999999,34.224446,2.0
823,108.888503,34.2242,3.0
824,108.88659299999999,34.201985,2.0
825,108.88211499999998,34.198541,2.0
826,108.882124,34.201933000000004,3.0
827,108.87523,34.189913,2.0
828,108.88002900000001,34.187517,2.0
829,108.865847,34.19105,2.0
830,108.870042,34.208999,3.0
831,108.847971,34.195958000000005,2.0
832,108.85164099999999,34.197378,2.0
833,108.84908,34.197378,2.0
834,108.84605800000001,34.194181,2.0
835,108.84808799999999,34.19595,2.0
836,108.88835900000001,34.215241,2.0
837,108.888251,34.215599,2.0
838,108.878841,34.249291,2.0
839,108.883205,34.253754,2.0
840,108.891425,34.252769,2.0
841,108.875543,34.255136,2.0
842,108.873815,34.251259999999995,2.0
843,108.86889599999999,34.251360999999996,3.0
844,108.88633700000001,34.248534,2.0
845,108.886467,34.248616,2.0
846,108.88118500000002,34.246371999999994,3.0
847,108.885434,34.246282,2.0
848,108.881176,34.246417,3.0
849,108.88594599999999,34.246357,2.0
850,108.884798,34.248463,2.0
851,108.88336100000001,34.244949,3.0
852,108.855025,34.255488,2.0
853,108.88191200000001,34.234311,2.0
854,108.885801,34.185556,3.0
855,108.879948,34.185623,2.0
856,108.862372,34.187585999999996,3.0
857,108.86221,34.187922,2.0
858,108.876875,34.177693,2.0
859,108.87586,34.179612,2.0
860,108.875419,34.179784000000005,2.0
861,108.88544099999999,34.177832,2.0
862,108.885283,34.177855,2.0
863,108.88544099999999,34.177832,3.0
864,108.885202,34.181248,2.0
865,108.88323500000001,34.183811999999996,2.0
866,108.88418200000001,34.183715,3.0
867,108.88418200000001,34.183715,2.0
868,108.877908,34.183846,2.0
869,108.87699599999999,34.182013,2.0
870,108.875851,34.175939,2.0
871,108.87554499999999,34.176271,3.0
872,108.88113700000001,34.179288,2.0
873,108.880028,34.179239,2.0
874,108.873636,34.17971,2.0
875,108.8725,34.182165999999995,2.0
876,108.876605,34.177246000000004,2.0
877,108.874526,34.177757,2.0
878,108.87373500000001,34.17735,2.0
879,108.87458600000001,34.175379,2.0
880,108.877153,34.181289,2.0
881,108.88461299999999,34.193863,2.0
882,108.94618100000001,34.32891,3.0
883,108.94618100000001,34.3289,3.0
884,108.94618100000001,34.32889,2.0
885,108.94508300000001,34.329767,2.0
886,108.94508300000001,34.329767,2.0
887,108.96343700000001,34.319973,2.0
888,108.937653,34.31673,2.0
889,108.943959,34.317566,3.0
890,108.994107,34.317262,3.0
891,108.941546,34.337214,2.0
892,108.960903,34.35,2.0
893,108.955422,34.344796,2.0
894,108.948374,34.345215,2.0
895,108.95038400000001,34.343410999999996,2.0
896,108.951553,34.340813,2.0
897,108.955047,34.324126,3.0
898,108.994107,34.317262,2.0
899,108.93446599999999,34.317744,2.0
900,108.940027,34.326640999999995,2.0
901,108.940027,34.326642,2.0
902,108.940027,34.326643,2.0
903,108.940027,34.326644,2.0
904,108.940027,34.326645,2.0
905,108.940027,34.326646000000004,2.0
906,108.940027,34.326646999999994,2.0
907,108.940027,34.326648,2.0
908,108.965879,34.336205,2.0
909,108.942247,34.332859,2.0
910,108.95956899999999,34.335947999999995,3.0
911,108.93401599999999,34.353472,2.0
912,108.950644,34.353621000000004,2.0
913,108.950446,34.353592,2.0
914,108.941598,34.353413,3.0
915,108.960283,34.326653,3.0
916,108.95383999999999,34.318690000000004,2.0
917,108.96036399999998,34.334903000000004,3.0
918,108.960247,34.317240000000005,3.0
919,108.96349,34.342855,2.0
920,108.946575,34.326512,3.0
921,108.963544,34.326549,2.0
922,108.940835,34.330559,2.0
923,108.946596,34.353522,2.0
924,108.923492,34.340824,2.0
925,108.928168,34.353367999999996,2.0
926,108.994107,34.317262,2.0
927,108.94400300000001,34.361036999999996,2.0
928,108.940027,34.326640999999995,2.0
929,108.944562,34.355477,2.0
930,108.926101,34.349765000000005,2.0
931,108.957714,34.355968,2.0
932,108.949494,34.343503000000005,2.0
933,108.881956,34.207905,2.0
934,108.963373,34.353656,2.0
935,108.947577,34.361575,3.0
936,108.94161000000001,34.32031,2.0
937,108.94291299999999,34.361345,2.0
938,108.939673,34.319859,3.0
939,108.943008,34.317858,3.0
940,108.90332,34.328154999999995,2.0
941,108.936407,34.332399,3.0
942,108.93636799999999,34.334139,3.0
943,108.963495,34.330537,2.0
944,108.962322,34.34313,2.0
945,108.947985,34.343726000000004,2.0
946,108.92759299999999,34.343264000000005,3.0
947,108.95886100000001,34.380262,2.0
948,108.940168,34.32159,2.0
949,108.93375800000001,34.323816,2.0
950,108.93701100000001,34.326504,2.0
951,108.938915,34.335963,2.0
952,108.93213700000001,34.335657,2.0
953,108.933353,34.335922,3.0
954,108.94000600000001,34.343282,2.0
955,108.93245,34.343209,2.0
956,108.93111200000001,34.343309000000005,2.0
957,108.3931185,34.343133,2.0
958,108.927549,34.343114,2.0
959,108.942976,34.353564,2.0
960,108.964049,34.355287,2.0
961,108.93755700000001,34.319773,3.0
962,108.93980230000001,34.319803,3.0
963,108.939182,34.330616,2.0
964,108.95916000000001,34.343384,3.0
965,108.946722,34.36439,3.0
966,108.94695700000001,34.364605,3.0
967,108.94071000000001,34.364125,2.0
968,108.94313100000001,34.3674376,2.0
969,108.972054,34.216341,2.0
970,108.994949,34.211201,2.0
971,109.02301999999999,34.241494,2.0
972,109.02301999999999,34.241494,2.0
973,109.017183,34.2018,2.0
974,108.96558999999999,34.19856,3.0
975,108.971076,34.210347,2.0
976,108.971076,34.210347,2.0
977,108.96736999999999,34.20418,2.0
978,108.96736999999999,34.20418,2.0
979,109.00026499999998,34.212198,2.0
980,108.97985800000001,34.205121000000005,2.0
981,108.98435400000001,34.205077,2.0
982,108.99279299999999,34.200175,2.0
983,108.96643,34.22547,2.0
984,108.961722,34.177131,2.0
985,108.961648,34.167590000000004,2.0
986,108.961754,34.166565000000006,3.0
987,108.961781,34.172901,2.0
988,108.965919,34.175652,3.0
989,109.005618,34.205937,3.0
990,108.959601,34.175618,3.0
991,108.95271100000001,34.175551,2.0
992,108.95161100000001,34.17548,2.0
993,108.95271100000001,34.17555,3.0
994,109.00752800000001,34.322117,2.0
995,109.032552,34.214245,2.0
996,108.99170600000001,34.227893,3.0
997,108.98513500000001,34.20789,2.0
998,108.97731,34.197641,2.0
999,108.978776,34.203723,3.0
1000,108.978776,34.203723,3.0
1001,108.968979,34.197573999999996,2.0
1002,108.978776,34.203723,2.0
1003,108.980101,34.203911,3.0
1004,108.99646000000001,34.180765,3.0
1005,108.99646000000001,34.180761,3.0
1006,108.99646000000001,34.180761,2.0
1007,108.977985,34.229979,2.0
1008,109.00014099999999,34.212338,2.0
1009,108.995097,34.216654999999996,2.0
1010,108.999574,34.212814,3.0
1011,108.987574,34.223822999999996,3.0
1012,108.987569,34.223628000000005,3.0
1013,108.98763799999999,34.224002,3.0
1014,108.987524,34.223889,2.0
1015,108.990095,34.226531,2.0
1016,108.965723,34.196718,2.0
1017,108.968223,34.198792,3.0
1018,108.968379,34.196718,3.0
1019,108.96776799999999,34.197703999999995,3.0
1020,108.96700600000001,34.197693,3.0
1021,108.968006,34.19529,3.0
1022,108.96711,34.19692,1.0
1023,108.999196,34.220836,3.0
1024,108.998202,34.219714,2.0
1025,108.983364,34.199289,2.0
1026,108.986682,34.199253999999996,2.0
1027,109.002792,34.205931,3.0
1028,108.964054,34.215543,3.0
1029,108.97676200000001,34.199265000000004,3.0
1030,108.981679,34.199418,3.0
1031,108.993265,34.228590999999994,3.0
1032,108.995151,34.226901,2.0
1033,108.997786,34.223896999999994,2.0
1034,108.969604,334.19647799999996,1.0
1035,108.969699,34.196939,3.0
1036,109.013374,34.217349,3.0
1037,109.015662,34.218708,3.0
1038,108.979177,34.229310999999996,2.0
1039,109.004737,34.237809999999996,2.0
1040,109.01564099999999,34.230484000000004,2.0
1041,109.014821,34.230349,2.0
1042,109.008852,34.23117,2.0
1043,109.008852,34.23117,2.0
1044,109.004056,34.249713,2.0
1045,108.980947,34.232501,3.0
1046,108.98456999999999,34.230290000000004,3.0
1047,108.99968500000001,34.233215,3.0
1048,108.987121,34.231277,3.0
1049,108.996955,34.232208,3.0
1050,108.991882,34.233117,2.0
1051,108.930369,34.219993,3.0
1052,108.920699,34.188844,3.0
1053,109.00361799999999,34.238194,2.0
1054,108.96418,34.22551,2.0
1055,109.0068,34.2481,3.0
1056,108.98713000000001,34.234703,2.0
1057,108.98581000000001,34.233259999999994,2.0
1058,108.973031,34.229375,2.0
1059,108.979054,34.229442,2.0
1060,108.98085,34.229403999999995,2.0
1061,108.989236,34.232158,3.0
1062,109.012727,34.241607,2.0
1063,109.015565,34.242849,3.0
1064,109.017874,34.243737,2.0
1065,109.01853,34.244293,3.0
1066,109.016527,34.243424,3.0
1067,108.996059,34.235105,3.0
1068,108.98657299999999,34.231296,2.0
1069,108.979358,34.229721999999995,2.0
1070,108.97886100000001,34.22968,2.0
1071,108.993749,34.240545000000004,2.0
1072,108.968898,34.225295,3.0
1073,108.974492,34.225362,3.0
1074,108.97801299999999,34.224037,3.0
1075,109.013472,34.232174,2.0
1076,109.026793,34.234485,2.0
1077,109.026793,34.234485,2.0
1078,109.008852,34.23117,2.0
1079,108.982942,34.156835,2.0
1080,108.982942,34.156932,2.0
1081,108.983695,34.178395,2.0
1082,108.980846,34.166756,2.0
1083,108.98339299999999,34.164302,2.0
1084,108.983131,34.165964,2.0
1085,108.98339299999999,34.1643021,3.0
1086,108.99149799999999,34.170344,3.0
1087,108.95750600000001,34.174269,3.0
1088,108.97428899999998,34.165469,3.0
1089,108.971121,34.168065000000006,2.0
1090,108.96585300000001,34.175644,3.0
1091,108.98349099999999,34.201284,2.0
1092,108.96893500000002,34.168084,2.0
1093,108.980682,34.170555,2.0
1094,108.98096899999999,34.170547,2.0
1095,109.008852,34.23117,2.0
1096,109.008852,34.23117,2.0
1097,108.83666000000001,34.176928000000004,2.0
1098,108.836982,34.176901,2.0
1099,108.984518,34.173953000000004,3.0
1100,108.974426,34.168468,3.0
1101,108.97776299999998,34.174013,2.0
1102,108.96886299999998,34.168008,2.0
1103,108.96931200000002,34.167967,2.0
1104,108.848602,34.335889,2.0
1105,108.848557,34.336077,2.0
1106,108.84218600000001,34.326696000000005,2.0
1107,108.84811,34.30449,2.0
1108,108.84815,34.306674,2.0
1109,108.848,34.3236,2.0
1110,108.84871899999999,34.320563,2.0
1111,108.848074,34.31889,2.0
1112,108.84168100000001,34.309022999999996,2.0
1113,108.84168100000001,34.303829,2.0
1114,108.84828999999999,34.303928000000006,2.0
1115,108.84163899999999,34.303032,2.0
1116,108.84196000000001,34.30149,2.0
1117,108.841799,34.300678999999995,2.0
1118,108.84196000000001,34.297395,2.0
1119,108.848703,34.304041,2.0
1120,108.847169,34.297128,3.0
1121,108.83828000000001,34.29432,3.0
1122,108.838154,34.295028,2.0
1123,108.831973,34.259163,2.0
1124,108.831973,34.263395,2.0
1125,108.838154,34.295028,2.0
1126,108.831973,34.276223,2.0
1127,108.826476,34.298183,2.0
1128,108.828659,34.289892,2.0
1129,108.83160500000001,34.284575,2.0
1130,108.831722,34.281533,2.0
1131,108.83183899999999,34.277229999999996,2.0
1132,108.831639,34.271771,2.0
1133,108.831848,34.267871,3.0
1134,108.83186599999999,34.263888,2.0
1135,108.83185700000001,34.260844,2.0
1136,108.830193,34.265903,2.0
1137,108.830036,34.265646000000004,2.0
1138,108.83329199999999,34.265627,2.0
1139,108.81340900000001,34.26538,2.0
1140,108.85752600000001,34.265063,2.0
1141,108.806374,34.265453,2.0
1142,108.831492,34.297565000000006,3.0
1143,108.83912099999999,34.295835,2.0
1144,108.839952,34.295559000000004,3.0
1145,108.843719,34.294429,2.0
1146,108.83994299999999,34.296147999999995,2.0
1147,108.840544,34.295753999999995,2.0
1148,108.835578,34.296421,3.0
1149,108.837119,34.297422,2.0
1150,108.837452,34.297266,2.0
1151,108.831779,34.300743,2.0
1152,109.1411,34.3947,2.0
1153,109.149,34.404,2.0
1154,109.235161,34.663616999999995,2.0
1155,109.1258,34.3954,3.0
1156,109.1258,34.3954,2.0
1157,109.1327,34.3953,3.0
1158,109.1327,34.3953,2.0
1159,109.1335,34.3941,2.0
1160,109.1344,34.3959,2.0
1161,109.1345,34.3921,2.0
1162,109.1411,34.3947,2.0
1163,109.1343,34.3953,2.0
1164,109.1343,34.3953,2.0
1165,109.23565900000001,34.671017,2.0
1166,109.235574,34.667584000000005,2.0
1167,109.1335,34.3932,3.0
1168,109.1325,34.3928,2.0
1169,109.1407,34.3948,2.0
1170,109.1407,34.3948,2.0
1171,109.1322,34.3953,2.0
1172,109.1316,34.3956,3.0
1173,109.1316,34.3956,2.0
1174,109.149,34.404,2.0
1175,109.22253300000001,34.664449,2.0
1176,109.2495,34.6645,2.0
1177,109.2526,34.6646,2.0
1178,109.2205,34.6647,2.0
1179,109.2204,34.6664,2.0
1180,109.3947,34.3947,3.0
1181,109.1311,34.3949,2.0
1182,109.13,34.3928,2.0
1183,109.1314,34.3955,2.0
1184,109.1323,34.3954,2.0
1185,109.1224,34.385,2.0
1186,109.1212,34.3849,2.0
1187,109.1209,34.3857,2.0
1188,109.1208,34.3901,2.0
1189,109.1156,34.3855,3.0
1190,109.1156,34.3857,3.0
1191,108.94521599999999,34.31771,3.0
1192,108.9715,34.2294,2.0
1193,109.1156,34.3857,2.0
1194,109.1156,34.3857,2.0
1195,108.95267199999999,34.259267,3.0
1196,108.94565800000001,34.264227000000005,3.0
1197,108.96058000000001,34.26442,3.0
1198,108.96066100000002,34.262752,1.0
1199,108.97353400000001,34.260084,2.0
1200,108.960346,34.264406,2.0
1201,108.96041799999999,34.263779,2.0
1202,108.94566999999999,34.25923,3.0
1203,108.948356,34.263560999999996,3.0
1204,108.951195,34.259029,3.0
1205,108.955495,34.262329,
1206,108.95056299999999,34.276204,3.0
1207,108.94573600000001,34.258787,2.0
1208,108.94541100000001,34.258903000000004,2.0
1209,108.94982900000001,34.262326,3.0
1210,108.969802,34.259102,3.0
1211,108.984276,34.265509,2.0
1212,108.97429,34.259252000000004,2.0
1213,108.95364099999999,34.251989,1.0
1214,108.994853,34.24861,2.0
1215,108.956898,34.246012,2.0
1216,108.95106200000001,34.230357,2.0
1217,108.982242,34.252277,2.0
1218,108.92364599999999,34.246632,3.0
1219,108.91127900000001,34.241372999999996,2.0
1220,108.966426,34.247369,3.0
1221,108.98274099999999,34.247338,3.0
1222,108.991196,34.247214,2.0
1223,108.95856299999998,34.247708,2.0
1224,108.94246399999999,34.247499,2.0
1225,108.988072,34.26955,3.0
1226,108.969397,34.251901000000004,2.0
1227,108.96970300000001,34.254364,3.0
1228,108.969625,34.252704,3.0
1229,108.970358,34.252627000000004,2.0
1230,108.96996299999999,34.252047999999995,3.0
1231,108.95725700000001,34.247192,3.0
1232,108.963706,34.2434,2.0
1233,108.96041899999999,34.24924,2.0
1234,108.938804,34.230503000000006,2.0
1235,108.938976,34.24493,2.0
1236,108.945771,34.248542,3.0
1237,108.942678,34.255202000000004,3.0
1238,108.96090500000001,34.240536,3.0
1239,108.964083,34.249798999999996,2.0
1240,108.957199,34.243506,2.0
1241,108.9312,34.2306,2.0
1242,108.938483,34.250002,2.0
1243,108.933545,34.25165,2.0
1244,108.987873,34.259371,2.0
1245,108.93213600000001,34.247865000000004,2.0
1246,108.985619,34.265561,2.0
1247,108.93213600000001,34.247865000000004,2.0
1248,108.979247,34.236641,2.0
1249,108.97905300000001,34.250885,2.0
1250,108.98851699999999,34.269445000000005,3.0
1251,108.994447,34.260742,2.0
1252,108.994897,34.265377,3.0
1253,108.98853999999999,34.263659999999994,2.0
1254,108.994867,34.251005,2.0
1255,108.984407,34.263783000000004,2.0
1256,108.995447,34.259877,2.0
1257,108.936209,34.2368,3.0
1258,108.94673300000001,34.244699,2.0
1259,108.99485800000001,34.249368,2.0
1260,108.975406,34.259091999999995,2.0
1261,108.975155,34.257129,3.0
1262,108.994404,34.252128000000006,2.0
1263,108.95370700000001,34.24975,2.0
1264,108.947194,34.247688000000004,2.0
1265,108.994425,34.267672999999995,3.0
1266,108.95883400000001,34.236717999999996,3.0
1267,108.923129,34.249262,3.0
1268,108.93891799999999,34.242872999999996,2.0
1269,109.002753,34.255251,2.0
1270,108.99138400000001,34.257368,2.0
1271,108.971359,34.241859999999996,3.0
1272,108.985422,34.257397,2.0
1273,108.963148,34.241774,3.0
1274,108.953111,34.252351000000004,3.0
1275,108.98301399999998,34.265541999999996,3.0
1276,108.95655500000001,34.235577,3.0
1277,108.932088,34.246708,2.0
1278,108.98476200000002,34.247275,3.0
1279,108.96352900000001,34.238517,2.0
1280,108.996334,34.256923,2.0
1281,108.99443799999999,34.259407,2.0
1282,108.953623,34.250855,3.0
1283,108.951604,34.247572999999996,2.0
1284,108.96144199999999,34.241737,2.0
1285,108.93901299999999,34.249975,3.0
1286,108.985648,34.259315,2.0
1287,109.516566,34.465509000000004,2.0
1288,108.999703,34.256853,2.0
1289,108.985872,34.246279,3.0
1290,108.945412,34.256691,2.0
1291,108.943494,34.236484999999995,2.0
1292,108.926869,34.246625,2.0
1293,108.921149,34.247095,3.0
1294,108.916476,34.241207,2.0
1295,108.95802900000001,34.249863,1.0
1296,108.953061,34.249261,2.0
1297,108.94908799999999,34.241036,2.0
1298,108.91789399999999,34.240934,2.0
1299,108.95396299999999,34.247861,1.0
1300,108.917002,34.245315999999995,2.0
1301,109.00369099999999,34.262209000000006,3.0
1302,109.003593,34.263984,2.0
1303,109.00237800000001,34.270258,2.0
1304,108.951275,34.270828,2.0
1305,108.936608,34.263909999999996,3.0
1306,108.951816,34.27323,2.0
1307,108.94788600000001,34.276167,3.0
1308,108.942197,34.263686,3.0
1309,108.942241,34.263909,3.0
1310,108.950461,34.2709,3.0
1311,108.952505,34.270466,2.0
1312,108.939578,34.277687,2.0
1313,108.953906,34.297252,3.0
1314,108.94740300000001,34.284737,3.0
1315,108.94708700000001,34.288478000000005,2.0
1316,108.94761299999999,34.283881,2.0
1317,108.953575,34.286473,3.0
1318,108.949302,34.292586,2.0
1319,108.94540900000001,34.298869,2.0
1320,108.94688300000001,34.28007,2.0
1321,108.95368899999998,34.290058,2.0
1322,108.92326499999999,34.269073999999996,2.0
1323,108.923828,34.269189000000004,2.0
1324,108.910002,34.268096,3.0
1325,108.911644,34.253786,2.0
1326,108.91051999999999,34.253797,3.0
1327,108.90865900000001,34.269117,2.0
1328,108.921217,34.269184,2.0
1329,108.914914,34.269133000000004,2.0
1330,108.901551,34.269048,2.0
1331,108.943775,34.280332,2.0
1332,108.901131,34.264581,2.0
1333,108.91055,34.251142,2.0
1334,108.901338,34.247885,2.0
1335,108.90088899999999,34.250961,3.0
1336,108.90095,34.254487,2.0
1337,108.900939,34.251876,2.0
1338,108.89451799999999,34.266545,2.0
1339,108.894746,34.265365,2.0
1340,108.895052,34.259673,2.0
1341,108.922734,34.260244,2.0
1342,108.89443700000001,34.264159,2.0
1343,108.89657199999999,34.259539000000004,2.0
1344,108.894512,34.262785,3.0
1345,108.92308799999999,34.251049,3.0
1346,108.899049,34.251204,2.0
1347,108.912465,34.250646,2.0
1348,108.91122,34.250313,2.0
1349,108.9176,34.259413,3.0
1350,108.91938,34.259167,2.0
1351,108.89884599999999,34.259190999999994,2.0
1352,108.922306,34.262929,3.0
1353,108.91098999999998,34.259233,3.0
1354,108.920029,34.259428,2.0
1355,108.90596699999999,34.24944,2.0
1356,108.90113899999999,34.257238,2.0
1357,108.95361499999999,34.286501,2.0
1358,108.94853799999999,34.286419,2.0
1359,108.918128,34.273308,2.0
1360,108.89721599999999,34.292656,2.0
1361,108.959198,299082.0,2.0
1362,108.952611,34.292771,1.0
1363,108.901246,34.247925,3.0
1364,108.934949,34.280133,2.0
1365,108.909764,34.250265999999996,2.0
1366,108.89643899999999,34.245859,2.0
1367,108.921776,34.270108,2.0
1368,108.947565,34.278363,3.0
1369,108.94766100000001,34.282289,2.0
1370,108.953671,34.291191999999995,2.0
1371,108.897246,34.244539,2.0
1372,108.889261,34.257245000000005,2.0
1373,108.88930400000001,34.256802,2.0
1374,108.88877600000001,34.259513,2.0
1375,108.880678,34.265133,2.0
1376,108.89556499999999,34.260723999999996,2.0
1377,108.88191599999999,34.260133,3.0
1378,108.888198,34.269661,2.0
1379,108.87582900000001,34.259482,3.0
1380,108.8832,34.258171999999995,2.0
1381,108.879026,34.2521,3.0
1382,108.889255,34.258069,3.0
1383,108.890837,34.268914,2.0
1384,108.89418799999999,34.245865,2.0
1385,108.882698,34.264696,2.0
1386,108.882698,34.264696,2.0
1387,108.888337,34.269703,2.0
1388,108.88191100000002,34.292318,2.0
1389,108.883357,34.292203,2.0
1390,108.885792,34.292214,2.0
1391,108.87733600000001,34.292658,2.0
1392,108.877233,34.292859,2.0
1393,108.87936599999999,34.292289000000004,2.0
1394,108.86231699999999,34.264897999999995,2.0
1395,108.88565600000001,34.292254,2.0
1396,108.86148100000001,34.268999,2.0
1397,108.87948999999999,34.27046,2.0
1398,108.9543,34.279933,2.0
1399,108.9543,34.279933,3.0
1400,108.95615,34.270267,3.0
1401,108.95555800000001,34.270606,3.0
1402,108.95284199999999,34.270866,3.0
1403,108.95411599999998,34.270848,2.0
1404,108.96696499999999,34.269602,2.0
1405,108.96913899999998,34.278143,2.0
1406,108.956804,34.271149,2.0
1407,108.956203,34.271014,2.0
1408,108.96091000000001,34.268904,2.0
1409,108.956397,34.270532,2.0
1410,108.966445,34.270591,2.0
1411,108.96078100000001,34.268869,3.0
1412,108.96290900000001,34.27056,2.0
1413,108.96075,34.269383,3.0
1414,108.967199,34.270741,3.0
1415,108.96698300000001,34.275814,2.0
1416,108.97334199999999,34.274152,2.0
1417,108.96856499999998,34.273474,3.0
1418,108.976211,34.270551,3.0
1419,108.960071,34.268874,2.0
1420,108.960996,34.2697,3.0
1421,108.964257,34.270551,2.0
1422,108.973351,34.278054,2.0
1423,108.954249,34.277913,2.0
1424,108.973382,34.274664,2.0
1425,108.958729,34.277911,2.0
1426,108.961418,34.270608,
1427,108.971676,34.279961,2.0
1428,108.961024,34.279903000000004,2.0
1429,108.973155,34.276423,2.0
1430,108.96777800000001,34.271105,3.0
1431,108.967219,34.272934,2.0
1432,108.965677,34.270379999999996,3.0
1433,108.96091000000001,34.268904,
1434,108.988648,34.276581,2.0
1435,109.00223000000001,34.309746999999994,2.0
1436,108.98746299999999,34.277339000000005,2.0
1437,108.99528400000001,34.215663,2.0
1438,108.981448,34.286309,2.0
1439,108.98141100000001,34.286332,2.0
1440,108.97837700000001,34.267629,2.0
1441,108.99463100000001,34.269656,2.0
1442,108.985603,34.283413,3.0
1443,108.98366899999999,34.293999,2.0
1444,108.908754,34.206421,2.0
1445,109.00787,34.272926,2.0
1446,108.984874,34.275313,2.0
1447,108.986024,34.276029,2.0
1448,109.00119199999999,34.284544,2.0
1449,108.995921,34.294789,2.0
1450,108.992273,34.293416,2.0
1451,108.96700000000001,34.28647,2.0
1452,108.878019,34.284762,2.0
1453,109.00223799999999,34.283421000000004,2.0
1454,109.001826,34.278706,2.0
1455,109.009249,34.283072,3.0
1456,109.002555,34.287203000000005,2.0
1457,109.015993,34.265158,2.0
1458,109.003473,34.274058000000004,3.0
1459,109.01503600000001,34.249176,2.0
1460,109.036326,34.25592,2.0
1461,109.024428,34.256698,2.0
1462,109.01599099999999,34.289937,2.0
1463,109.02301100000001,34.275886,2.0
1464,109.08271,34.273590000000006,2.0
1465,109.024716,34.249573999999996,2.0
1466,109.020692,34.284754,2.0
1467,109.023568,34.257174,2.0
1468,109.02871,34.273590000000006,2.0
1469,109.023082,34.261559000000005,2.0
1470,109.00532700000001,34.265817,3.0
1471,109.00478999999999,34.257321999999995,2.0
1472,109.012607,34.274091999999996,2.0
1473,109.01033000000001,34.273653,2.0
1474,109.02028500000002,34.265785,2.0
1475,108.99505,34.268603999999996,2.0
1476,109.025323,34.264043,2.0
1477,109.002601,34.274264,2.0
1478,109.017248,34.275479,2.0
1479,109.00908600000001,34.286556,2.0
1480,109.0123,34.264790999999995,3.0
1481,109.0123,34.26444,2.0
1482,109.006826,34.264804999999996,2.0
1483,109.013403,34.263490000000004,2.0
1484,109.02273999999998,34.277273,2.0
1485,109.01657900000001,34.293201,2.0
1486,108.97893700000002,34.285886,2.0
1487,109.01633500000001,34.273037,3.0
1488,109.016625,34.274562,3.0
1489,109.1465,34.274434,2.0
1490,109.067748,34.288829,2.0
1491,109.076828,34.279184,3.0
1492,109.0733321,34.278923,3.0
1493,109.063673,34.272546000000006,2.0
1494,109.07036299999999,34.273309000000005,2.0
1495,109.07221799999999,34.260968,2.0
1496,109.056335,34.249973,2.0
1497,109.13255,34.312837,2.0
1498,109.071614,34.279084999999995,2.0
1499,109.07648300000001,34.27919,3.0
1500,109.071901,34.28089,2.0
1501,109.06484099999999,34.2611,2.0
1502,109.07584299999999,34.269908,2.0
1503,109.06428000000001,34.268158,2.0
1504,109.06392,34.28185,2.0
1505,108.96714399999999,34.315865,2.0
1506,108.960398,34.315917,2.0
1507,108.95443700000001,34.308601,2.0
1508,108.947639,34.30788,2.0
1509,108.93918400000001,34.307389,2.0
1510,108.953243,34.310165999999995,2.0
1511,108.943358,34.292861,2.0
1512,108.94746,34.297168,2.0
1513,108.953952,34.3149,2.0
1514,108.96766000000001,34.316085,2.0
1515,108.947278,34.308526,2.0
1516,108.949389,34.308549,2.0
1517,108.93096899999999,34.297112,2.0
1518,108.98159,34.313088,2.0
1519,108.969043,34.336368,2.0
1520,108.979173,34.389621000000005,2.0
1521,108.96696100000001,34.335632000000004,2.0
1522,108.96623500000001,34.313767999999996,2.0
1523,108.95258999999999,34.313831,2.0
1524,108.96496200000001,34.331278000000005,2.0
1525,108.97224399999999,34.319185,3.0
1526,108.961859,34.313590999999995,2.0
1527,108.972249,34.329283000000004,2.0
1528,108.953901,34.244125,3.0
1529,108.95350800000001,34.198996,3.0
1530,108.94342900000001,34.223517,2.0
1531,108.97985800000001,34.205121000000005,2.0
1532,108.95405900000002,34.235473,2.0
1533,108.932428,34.217484999999996,2.0
1534,108.82021999999999,34.204029999999996,2.0
1535,108.94653999999998,34.21062,2.0
1536,108.93275,34.22655,2.0
1537,108.96798000000001,34.223729999999996,2.0
1538,109.0228,34.2251,2.0
1539,108.979177,34.229310999999996,2.0
1540,108.93229,34.229420000000005,2.0
1541,108.931678,34.229159,2.0
1542,108.95296499999999,34.222577,2.0
